Genome ID,species,Label,Genome Name,Host Name,Isolation Source,Isolation Comments,Genome Quality,Collection Date,Date Inserted,Other Clinical,Host Health,Disease,Comments
1683.4,Bifidobacterium angulatum,NHP,Bifidobacterium angulatum strain GT102,"Human, Homo sapiens",feces,isolated (Tver State Medical Academy) in 2013 from a fecal sample of a healthy young woman inhabiting Central Russia,Good,2013,2016-01-17 15:52:13.521000+00:00,,,,"The objective is to obtain complete genome sequence of Bifidobacterium angulatum strain 102, originally isolated (Tver State Medical Academy) in 2013 from a fecal sample of a healthy young woman inhabiting Central Russia. The strain produces GABA. Complete genome sequence will be used to study possible psychobiotic properties of the strain."
999419.3,Parabacteroides johnsonii,NHP,Parabacteroides johnsonii CL02T12C29,"Human, Homo sapiens",feces from healthy adult,host id: CL02,Good,2009,2014-12-08 22:12:30.526000+00:00,,,,Reference genome for the Human Microbiome Project.
119858.12,Bacillus sonorensis,NHP,Bacillus sonorensis strain AM12-57B,"Human, Homo sapiens",feces,,Good,2013-08-01,2018-10-02 15:29:05.240000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
39488.22,Anaerobutyricum hallii,NHP,"""[Eubacterium] hallii strain TM10-1AC""","Human, Homo sapiens",feces,,Good,2014-02-01,2018-10-02 11:28:08.106000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1682.13,Bifidobacterium longum,NHP,Bifidobacterium longum subsp. infantis BIC1206122787,"Human, Homo sapiens",probiotics capsules,isolated directly from probiotics capsules,Good,2012-06-12,2015-03-12 13:48:22.144000+00:00,,,,Administration of probiotics to premature newborns prevents necrotizing enterocolitis and reduces all cause mortality. Two cases of Bifidobacterium infantis bacteremia were diagnosed in newborns receiving probiotics. This study describes the sequence of the two strains causing bacteremia retrieved by blood culture and six other strains isolated directly from probiotics capsules. DNA was sequenced on an Illumina MiSeq system with a 2x150 bp run. SNP analysis was performed to confirm the probiotic origin of the B. infantis strain recovered from neonates with bacteremia.
166486.66,Roseburia intestinalis,NHP,Roseburia intestinalis strain AF31-21AC,"Human, Homo sapiens",feces,,Good,2014-01-01,2018-10-02 16:19:39.231000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
33038.56,[Ruminococcus] gnavus,NHP,"""[Ruminococcus] gnavus strain AM38-12""","Human, Homo sapiens",feces,,Good,2014-01-01,2018-10-02 11:46:39.271000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
290052.5,Acetivibrio ethanolgignens,NHP,Acetivibrio ethanolgignens strain ACET-33324,"Human, Homo sapiens",gastrointestinal tract,,Good,2012-07-19,2019-07-18 06:39:08.758000+00:00,,,,Genome sequecning of human microbiome
33035.4,Blautia producta,NHP,Blautia producta ER3,"Human, Homo sapiens",fecal sample,,Good,Nov-2011,2015-03-12 17:40:05.371000+00:00,,,,To determine new cultivation techniques for the human gut microbiome and use the improved techniques to selectively culture previously uncultured bacteria.
39486.18,Dorea formicigenerans,NHP,Dorea formicigenerans strain AF19-4AC,"Human, Homo sapiens",feces,,Good,2013-12-01,2018-10-02 09:37:59.717000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
328813.35,Alistipes onderdonkii,NHP,Alistipes onderdonkii strain am_0171,"Human, Homo sapiens",stool,,Good,2015-01,2019-07-18 08:03:29.094000+00:00,,,,Genomes of 49 bacteria species isolated from stool from healthy individuals
371601.56,Bacteroides xylanisolvens,NHP,Bacteroides xylanisolvens strain TF10-34,"Human, Homo sapiens",feces,,Good,2014-02-01,2018-10-02 05:20:59.952000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1034346.9,Dielma fastidiosa,NHP,Dielma fastidiosa strain AF31-27BH,"Human, Homo sapiens",feces,,Good,2014-01-01,2018-10-02 16:18:32.926000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
39496.15,Eubacterium ventriosum,NHP,Eubacterium ventriosum strain AM23-22,"Human, Homo sapiens",feces,,Good,2013-11-01,2018-10-02 12:37:25.105000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
28118.35,Odoribacter splanchnicus,NHP,Odoribacter splanchnicus strain AF14-6AC,"Human, Homo sapiens",feces,,Good,2013-10-01,2018-10-02 11:06:43.480000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
39485.17,Lachnospira eligens,NHP,"""[Eubacterium] eligens strain AM48-8""","Human, Homo sapiens",feces,,Good,2014-04-01,2018-10-02 10:50:56.575000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
31971.10,Absiella dolichum,NHP,Absiella dolichum strain AF35-6BH,"Human, Homo sapiens",feces,,Good,2014-01-01,2018-10-02 16:09:39.018000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1234680.3,Streptococcus rubneri,NHP,Streptococcus rubneri strain DSM 26920,"Human, Homo sapiens",throat of a healthy human volunteer,,Good,2007-06,2019-07-18 19:48:21.610000+00:00,,throat of a healthy human volunteer,,Genome sequencing of Streptococcus rubneri DSM 26920(T)
165179.400,Prevotella copri,NHP,Prevotella copri strain TF06-40,"Human, Homo sapiens",feces,,Good,2013-08-01,2018-10-02 04:30:33.017000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
1402.242,Bacillus licheniformis,NHP,Bacillus licheniformis strain AF39-10,"Human, Homo sapiens",feces,,Good,2014-02-01,2018-10-02 16:02:15.707000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
46228.7,[Ruminococcus] lactaris,NHP,Ruminococcus lactaris strain TF11-7,"Human, Homo sapiens",feces,,Good,2014-02-01,2018-10-02 04:16:23.199000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
2509433.3,Senegalimassilia faecalis,NHP,Senegalimassilia sp. KGMB04484,"Human, Homo sapiens",feces,,Good,2018-01-16,2019-07-20 18:09:46.590000+00:00,,,,Korean Gut Microbiome Bank
1624.196,Lactobacillus salivarius,NHP,Lactobacillus salivarius strain OM08-20,"Human, Homo sapiens",feces,,Good,2014-02-01,2018-10-02 04:52:56.642000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
363265.5,Prevotella stercorea,NHP,Prevotella stercorea strain AF42-9,"Human, Homo sapiens",feces,,Good,2014-04-01,2018-10-02 15:31:05.226000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
47770.563,Lactobacillus crispatus,NHP,Lactobacillus crispatus strain RL23,Homo sapiens,healthy and BV microbiomes,isolated from healthy and BV microbiomes,Good,01-Jun-2012,2019-09-29 20:07:57.592000+00:00,,,,"Lactobacillus crispatus is a dominant organism in a healthy vaginal microbial flora. A pathological state of the vaginal flora is known as Bacterial Vaginosis (BV). The microbiome under BV is very diverse, and this state can cause several complaints and problems. The etiology of BV is unknown. Although L. crispatus is often present at low frequencies in the BV vaginal microbiome, it apparently cannot become dominant in the population, as in a healthy microbiome. A possible explanation would be that L. crispatus in BV microbiomes differs genetically from L. crispatus in healthy vaginal microbiomes. To find support for this hypothesis we will reconstruct and compare genomic sequences of L. crispatus strains isolated from healthy and BV microbiomes.Researchers at GGD Amsterdam and TNO Zeist investigate phenotypic differences of the same strains. Our task will be to provide these researchers with supporting data and leads for investigation."
1229783.3,Staphylococcus massiliensis,NHP,Staphylococcus massiliensis S46,"Human, Homo sapiens",healthy human skin,isolate from healthy human skin,Good,2012,2014-12-08 22:13:26.475000+00:00,,,,Bacterial isolate from healthy human skin.
37734.38,Enterococcus casseliflavus,NHP,Enterococcus casseliflavus strain AF48-16,"Human, Homo sapiens",feces,,Good,2014-05-01,2018-10-02 15:17:12.077000+00:00,,,,"Reference genomes of the gut microbiota are essential for metagenomic analysis, functional characterization, and pan-genome analysis. A culturable genome reference (CGR) was built to improve mapping rates for metagenomic analysis, as well as enable functional characterization and pan-genome analysis to human gut microbiota."
